1;1;1;2688
1;1;2;23728
1;1;3;4926
1;1;4;32813
1;1;5;34582
1;1;6;4814
1;1;7;23955
1;1;8;23990
1;1;9;1584
1;1;10;3333
1;1;11;33904
1;1;12;7133
1;1;13;868
1;1;14;22253
1;1;15;1336
1;1;16;6260
1;1;17;31801
1;1;18;859
1;1;19;4736
1;1;20;1599
1;1;21;1230
1;1;22;23621
1;1;23;1179
1;1;24;885
1;1;25;28702
1;1;26;5344
1;1;27;3322
1;1;28;5297
1;1;29;1605
1;1;30;25543
1;1;31;33951
1;1;32;34343
1;1;33;30440
1;1;34;7184
1;1;35;32245
1;1;36;24042
1;1;37;2511
1;1;38;5296
1;1;39;26558
1;1;40;17714
1;1;41;5794
1;1;42;23590
1;1;43;27561
1;1;44;6321
1;1;45;18963
1;1;46;24330
1;1;47;4318
1;1;48;15958
1;1;49;14927
1;1;50;18720
1;1;51;32711
1;1;52;1603
1;1;53;34504
1;1;54;1590
1;1;55;3045
1;1;56;26401
1;1;57;29885
1;1;58;851
1;1;59;1506
1;1;60;4618
1;1;61;30365
1;1;62;26706
1;1;63;26862
1;1;64;1272
1;1;65;162
1;1;66;930
1;1;67;1223
1;1;68;30382
1;1;69;844
1;1;70;1069
1;1;71;1085
1;1;72;934
1;1;73;808
1;1;74;850
1;1;75;29626
1;1;76;27137
1;1;77;881
1;1;78;1065
1;1;79;1064
1;1;80;1015
1;1;81;8363
1;1;82;7747
1;1;83;27700
1;1;84;24118
1;1;85;5037
1;1;86;0
2;1;1;1594
2;1;2;2839
2;1;3;4842
2;1;4;34672
2;1;5;28495
2;1;6;34909
2;1;7;919
2;1;8;5215
2;1;9;795
2;1;10;4845
2;1;11;892
2;1;12;31661
2;1;13;31663
2;1;14;31658
2;1;15;6503
2;1;16;32823
2;1;17;20690
2;1;18;7941
2;1;19;16580
2;1;20;6316
2;1;21;28315
2;1;22;4985
2;1;23;5141
2;1;24;5204
2;1;25;4773
2;1;26;5856
2;1;27;33024
2;1;28;5189
2;1;29;5092
2;1;30;34910
2;1;31;26079
2;1;32;4958
2;1;33;18
2;1;34;29730
2;1;35;4844
2;1;36;6809
2;1;37;5018
2;1;38;31279
2;1;39;7953
2;1;40;7211
2;1;41;28819
2;1;42;24120
2;1;43;6217
2;1;44;4780
2;1;45;31898
2;1;46;4884
2;1;47;5009
2;1;48;32702
2;1;49;2539
2;1;50;5888
2;1;51;5017
2;1;52;4978
2;1;53;4763
2;1;54;5006
2;1;55;27613
2;1;56;24162
2;1;57;5004
2;1;58;4875
2;1;59;22171
2;1;60;28289
2;1;61;19087
2;1;62;5175
2;1;63;4945
2;1;64;5176
2;1;65;5239
2;1;66;5983
2;1;67;4957
2;1;68;4772
2;1;69;5832
2;1;70;29250
2;1;71;8412
2;1;72;28125
2;1;73;5058
2;1;74;5144
2;1;75;5109
2;1;76;5061
2;1;77;19155
2;1;78;4991
2;1;79;6359
2;1;80;19377
2;1;81;5116
2;1;82;6147
