1;1;1;5226
1;1;2;34762
1;1;3;32109
1;1;4;880
1;1;5;23955
1;1;6;21094
1;1;7;16093
1;1;8;17665
1;1;9;7070
1;1;10;642
1;1;11;1043
1;1;12;7709
1;1;13;8584
1;1;14;8272
1;1;15;32694
1;1;16;2741
1;1;17;812
1;1;18;33996
1;1;19;7646
1;1;20;29087
1;1;21;17379
1;1;22;34486
1;1;23;33827
1;1;24;8497
1;1;25;1332
1;1;26;30825
1;1;27;31156
1;1;28;26401
1;1;29;29885
1;1;30;26190
1;1;31;4618
1;1;32;1506
1;1;33;34366
1;1;34;1273
1;1;35;2939
1;1;36;26706
1;1;37;26862
1;1;38;1312
1;1;39;33162
1;1;40;6360
1;1;41;20255
1;1;42;5036
1;1;43;1268
1;1;44;29893
1;1;45;23852
1;1;46;25082
1;1;47;1957
1;1;48;205
1;1;49;204
1;1;50;2094
1;1;51;30383
1;1;52;29839
1;1;53;22771
1;1;54;18009
1;1;55;18006
1;1;56;21300
1;1;57;25465
1;1;58;1280
1;1;59;22147
1;1;60;1267
1;1;61;1255
1;1;62;32864
1;1;63;5791
1;1;64;2728
1;1;65;853
1;1;66;23702
1;1;67;4358
1;1;68;6139
1;1;69;3357
1;1;70;15265
1;1;71;804
1;1;72;26070
1;1;73;5970
1;1;74;23037
1;1;75;31441
1;1;76;7979
1;1;77;18837
1;1;78;5882
1;1;79;2456
1;1;80;936
1;1;81;34814
1;1;82;29342
1;1;83;4201
1;1;84;22751
1;1;85;31183
1;1;86;1602
1;1;87;0
1;1;88;4734
1;1;89;2688
1;1;90;32946
1;1;91;562
1;1;92;5682
1;1;93;26046
1;1;94;25262
1;1;95;4354
1;1;96;7237
1;1;97;6248
1;1;98;622
1;1;99;6955
1;1;100;768
1;1;101;23110
1;1;102;584
1;1;103;7714
1;1;104;6478
1;1;105;23155
1;1;106;1583
1;1;107;32300
1;1;108;19375
1;1;109;15674
1;1;110;572
1;1;111;550
1;1;112;5229
1;1;113;8234
1;1;114;574
1;1;115;1000
1;1;116;571
1;1;117;7477
1;1;118;34650
1;1;119;34646
1;1;120;23726
1;1;121;1067
1;1;122;1017
1;1;123;24180
1;1;124;8202
1;1;125;2188
1;1;126;2191
1;1;127;4845
1;1;128;4800
1;1;129;6168
1;1;130;1374
1;1;131;0
2;1;1;25188
2;1;2;33666
2;1;3;23728
2;1;4;8365
2;1;5;23810
2;1;6;33532
2;1;7;6587
2;1;8;2091
2;1;9;8418
2;1;10;892
2;1;11;4851
2;1;12;4907
2;1;13;4852
2;1;14;5131
2;1;15;31658
2;1;16;31661
2;1;17;6503
2;1;18;31663
2;1;19;5542
2;1;20;32823
2;1;21;4829
2;1;22;5205
2;1;23;4823
2;1;24;4949
2;1;25;6340
2;1;26;7617
2;1;27;4774
2;1;28;31267
2;1;29;3140
2;1;30;603
2;1;31;4767
2;1;32;21967
2;1;33;4746
2;1;34;4950
2;1;35;19836
2;1;36;5063
2;1;37;32809
2;1;38;28082
2;1;39;27327
2;1;40;4631
2;1;41;795
2;1;42;5053
2;1;43;4815
2;1;44;33203
2;1;45;317
2;1;46;32538
2;1;47;908
2;1;48;907
2;1;49;27189
2;1;50;30872
2;1;51;32560
2;1;52;887
2;1;53;6129
2;1;54;969
2;1;55;909
2;1;56;21179
2;1;57;16960
2;1;58;26248
2;1;59;7365
2;1;60;24306
2;1;61;7372
2;1;62;7355
2;1;63;7357
2;1;64;7373
2;1;65;7370
2;1;66;7359
2;1;67;1774
2;1;68;875
2;1;69;4986
2;1;70;33236
2;1;71;1854
2;1;72;33346
2;1;73;34672
2;1;74;1594
2;1;75;2839
2;1;76;28495
2;1;77;4842
2;1;78;0
2;1;79;6315
2;1;80;2184
2;1;81;3292
2;1;82;2682
2;1;83;4935
2;1;84;4910
2;1;85;2949
2;1;86;4987
2;1;87;6286
2;1;88;4750
2;1;89;23070
2;1;90;4748
2;1;91;15426
2;1;92;1824
2;1;93;6865
2;1;94;1772
2;1;95;17095
2;1;96;22342
2;1;97;32606
2;1;98;6249
2;1;99;2621
2;1;100;5049
2;1;101;26054
2;1;102;4797
2;1;103;32601
2;1;104;4896
2;1;105;1895
2;1;106;2698
2;1;107;7300
2;1;108;1760
2;1;109;5093
2;1;110;17262
2;1;111;25860
2;1;112;30875
2;1;113;1995
2;1;114;1888
2;1;115;21276
2;1;116;21807
2;1;117;20621
2;1;118;33425
2;1;119;31023
2;1;120;5221
2;1;121;3046
2;1;122;21701
2;1;123;25195
2;1;124;2314
2;1;125;29895
2;1;126;30710
2;1;127;30968
2;1;128;32778
2;1;129;20793
2;1;130;4904
2;1;131;576
2;1;132;5788
2;1;133;30229
2;1;134;4911
2;1;135;32102
2;1;136;5092
2;1;137;5362
2;1;138;5189
2;1;139;1728
2;1;140;5339
2;1;141;15940
2;1;142;4969
