1;1;1;358
1;1;2;361
1;1;3;2688
1;1;4;23728
1;1;5;33666
1;1;6;34672
1;1;7;2839
1;1;8;5226
1;1;9;5053
1;1;10;27327
1;1;11;33532
1;1;12;5232
1;1;13;32809
1;1;14;4767
1;1;15;3140
1;1;16;5542
1;1;17;31658
1;1;18;31661
1;1;19;31663
1;1;20;7617
1;1;21;4823
1;1;22;4949
1;1;23;7309
1;1;24;4981
1;1;25;5038
1;1;26;30809
1;1;27;7104
1;1;28;820
1;1;29;8413
1;1;30;8030
1;1;31;34878
1;1;32;1181
1;1;33;6887
1;1;34;29266
1;1;35;8410
1;1;36;18
1;1;37;4763
1;1;38;4978
1;1;39;6925
1;1;40;7953
1;1;41;34739
1;1;42;4969
1;1;43;5339
1;1;44;2316
1;1;45;29509
1;1;46;4753
1;1;47;15458
1;1;48;5015
1;1;49;895
1;1;50;5092
1;1;51;5362
1;1;52;4748
1;1;53;1824
1;1;54;26054
1;1;55;2306
1;1;56;4796
1;1;57;7308
1;1;58;30152
1;1;59;6147
1;1;60;1959
1;1;61;34121
1;1;62;4991
1;1;63;2334
1;1;64;5175
1;1;65;5140
1;1;66;29035
1;1;67;4608
1;1;68;5152
1;1;69;5109
1;1;70;26079
1;1;71;30229
1;1;72;20793
1;1;73;30875
1;1;74;5093
1;1;75;2697
1;1;76;1826
1;1;77;8327
1;1;78;34841
1;1;79;4816
1;1;80;16607
1;1;81;5178
1;1;82;6136
1;1;83;0
1;1;84;7492
1;1;85;15767
1;1;86;22184
1;1;87;33686
1;1;88;28784
1;1;89;3219
1;1;90;29032
1;1;91;26836
1;1;92;16919
1;1;93;20215
1;1;94;5209
1;1;95;16575
1;1;96;4926
1;1;97;32813
1;1;98;5139
1;1;99;661
1;1;100;7747
1;1;101;30812
1;1;102;31183
1;1;103;4201
1;1;104;3308
1;1;105;7980
1;1;106;16759
1;1;107;34612
1;1;108;31152
1;1;109;747
1;1;110;32109
1;1;111;1378
1;1;112;5473
1;1;113;8188
1;1;114;1043
1;1;115;7709
1;1;116;8584
1;1;117;1522
1;1;118;22483
1;1;119;4487
1;1;120;29087
1;1;121;7424
1;1;122;7083
1;1;123;33904
1;1;124;4319
1;1;125;32096
1;1;126;1246
1;1;127;1336
1;1;128;22253
1;1;129;28007
1;1;130;30149
1;1;131;29885
1;1;132;4618
1;1;133;31156
1;1;134;1312
1;1;135;1268
1;1;136;1267
1;1;137;891
1;1;138;3134
1;1;139;1264
1;1;140;24046
1;1;141;8331
1;1;142;18009
1;1;143;31136
1;1;144;25082
1;1;145;203
1;1;146;204
1;1;147;0
2;1;1;5111
2;1;2;4985
2;1;3;5856
2;1;4;5141
2;1;5;6316
2;1;6;32568
2;1;7;30872
2;1;8;7359
2;1;9;7373
2;1;10;16960
2;1;11;24306
2;1;12;1335
2;1;13;20419
2;1;14;751
2;1;15;3045
2;1;16;1603
2;1;17;8333
2;1;18;20453
2;1;19;24449
2;1;20;2094
2;1;21;22771
2;1;22;26265
2;1;23;688
2;1;24;7472
2;1;25;27124
