1;1;1;23728
1;1;2;31461
1;1;3;3205
1;1;4;17201
1;1;5;2353
1;1;6;4994
1;1;7;19987
1;1;8;5729
1;1;9;8410
1;1;10;18
1;1;11;29730
1;1;12;1407
1;1;13;6809
1;1;14;5018
1;1;15;5017
1;1;16;4978
1;1;17;6224
1;1;18;4763
1;1;19;5006
1;1;20;27613
1;1;21;5056
1;1;22;4875
1;1;23;2539
1;1;24;6217
1;1;25;4884
1;1;26;31898
1;1;27;31279
1;1;28;7953
1;1;29;6925
1;1;30;7211
1;1;31;5339
1;1;32;15940
1;1;33;15426
1;1;34;1824
1;1;35;1772
1;1;36;17095
1;1;37;6865
1;1;38;22342
1;1;39;32601
1;1;40;4797
1;1;41;7300
1;1;42;1760
1;1;43;25860
1;1;44;1888
1;1;45;1995
1;1;46;30875
1;1;47;17262
1;1;48;5093
1;1;49;20010
1;1;50;4796
1;1;51;1764
1;1;52;2306
1;1;53;5555
1;1;54;15142
1;1;55;2707
1;1;56;7740
1;1;57;30969
1;1;58;4804
1;1;59;5201
1;1;60;2300
1;1;61;122
1;1;62;4934
1;1;63;17907
1;1;64;6147
1;1;65;19377
1;1;66;19087
1;1;67;2334
1;1;68;5983
1;1;69;5176
1;1;70;4945
1;1;71;5239
1;1;72;5175
1;1;73;4955
1;1;74;30528
1;1;75;5170
1;1;76;29035
1;1;77;4824
1;1;78;4857
1;1;79;5190
1;1;80;8319
1;1;81;5048
1;1;82;2832
1;1;83;5114
1;1;84;820
1;1;85;6010
1;1;86;3018
1;1;87;2184
1;1;88;4935
1;1;89;2682
1;1;90;3292
1;1;91;6315
1;1;92;34458
1;1;93;26241
1;1;94;2627
1;1;95;2091
1;1;96;6587
1;1;97;33532
1;1;98;8418
1;1;99;23810
1;1;100;8365
1;1;101;34762
1;1;102;0
1;1;103;4831
1;1;104;32568
1;1;105;22296
1;1;106;4775
1;1;107;5111
1;1;108;8413
1;1;109;6289
1;1;110;33024
1;1;111;4977
1;1;112;4956
1;1;113;1663
1;1;114;5929
1;1;115;5128
1;1;116;5097
1;1;117;8244
1;1;118;5055
1;1;119;4740
1;1;120;28289
1;1;121;5116
1;1;122;1959
1;1;123;7480
1;1;124;5039
1;1;125;34121
1;1;126;4991
1;1;127;6359
1;1;128;5061
1;1;129;19155
1;1;130;5109
1;1;131;5144
1;1;132;5152
1;1;133;4608
1;1;134;5571
1;1;135;5107
1;1;136;5058
1;1;137;28125
1;1;138;8412
1;1;139;29250
1;1;140;5832
1;1;141;4772
1;1;142;4957
1;1;143;5140
1;1;144;5105
1;1;145;15487
1;1;146;1601
1;1;147;6395
1;1;148;4801
1;1;149;20512
1;1;150;2680
1;1;151;4974
1;1;152;4851
1;1;153;5131
1;1;154;31663
1;1;155;5542
1;1;156;31658
1;1;157;31661
1;1;158;4852
1;1;159;32809
1;1;160;28082
1;1;161;4767
1;1;162;4950
1;1;163;19836
1;1;164;5063
1;1;165;31267
1;1;166;4746
1;1;167;603
1;1;168;3140
1;1;169;21967
1;1;170;4829
1;1;171;5205
1;1;172;4823
1;1;173;4949
1;1;174;4774
