1;1;1;25188
1;1;2;23728
1;1;3;1374
1;1;4;6340
1;1;5;7617
1;1;6;4774
1;1;7;4949
1;1;8;4823
1;1;9;5205
1;1;10;4829
1;1;11;31658
1;1;12;31663
1;1;13;5542
1;1;14;31661
1;1;15;4852
1;1;16;4851
1;1;17;32809
1;1;18;28082
1;1;19;3140
1;1;20;31267
1;1;21;4767
1;1;22;5063
1;1;23;4950
1;1;24;19836
1;1;25;21967
1;1;26;603
1;1;27;4746
1;1;28;24021
1;1;29;34762
1;1;30;5215
1;1;31;114
1;1;32;28516
1;1;33;26836
1;1;34;7492
1;1;35;25213
1;1;36;15074
1;1;37;26515
1;1;38;2500
1;1;39;1212
1;1;40;6771
1;1;41;28784
1;1;42;5209
1;1;43;33686
1;1;44;29032
1;1;45;30730
1;1;46;20215
1;1;47;406
1;1;48;4825
1;1;49;32774
1;1;50;23596
1;1;51;3219
1;1;52;4782
1;1;53;24043
1;1;54;16575
1;1;55;30026
1;1;56;22704
1;1;57;21343
1;1;58;16919
1;1;59;27965
1;1;60;16908
1;1;61;22184
1;1;62;15767
1;1;63;1726
1;1;64;4579
1;1;65;6498
1;1;66;2699
1;1;67;33666
1;1;68;3223
1;1;69;7772
1;1;70;361
1;1;71;31020
1;1;72;33346
1;1;73;28899
1;1;74;4842
1;1;75;28495
1;1;76;1594
1;1;77;34672
1;1;78;2839
1;1;79;358
1;1;80;1854
1;1;81;2836
1;1;82;0
1;1;83;33849
1;1;84;19546
1;1;85;30809
1;1;86;8368
1;1;87;1625
1;1;88;15272
1;1;89;20231
1;1;90;4775
1;1;91;32568
1;1;92;22296
1;1;93;4831
1;1;94;5111
1;1;95;325
1;1;96;8211
1;1;97;4801
1;1;98;6395
1;1;99;8319
1;1;100;1601
1;1;101;5190
1;1;102;4857
1;1;103;5105
1;1;104;4824
1;1;105;29035
1;1;106;5140
1;1;107;30528
1;1;108;4957
1;1;109;4772
1;1;110;5832
1;1;111;29250
1;1;112;8412
1;1;113;28125
1;1;114;5058
1;1;115;5144
1;1;116;5109
1;1;117;19155
1;1;118;5061
1;1;119;4991
1;1;120;6359
1;1;121;19377
1;1;122;5116
1;1;123;28289
1;1;124;22171
1;1;125;4875
1;1;126;5018
1;1;127;6224
1;1;128;4763
1;1;129;5006
1;1;130;27613
1;1;131;1407
1;1;132;5004
1;1;133;5056
1;1;134;6809
1;1;135;4969
1;1;136;7953
1;1;137;6925
1;1;138;32702
1;1;139;6217
1;1;140;28819
1;1;141;24120
1;1;142;5012
1;1;143;5159
1;1;144;31679
1;1;145;1764
1;1;146;7740
1;1;147;2707
1;1;148;2306
1;1;149;32601
1;1;150;5049
1;1;151;1760
1;1;152;7300
1;1;153;1895
1;1;154;2698
1;1;155;4896
1;1;156;26054
1;1;157;4797
1;1;158;32606
1;1;159;6249
1;1;160;2621
1;1;161;22342
1;1;162;1772
1;1;163;17095
1;1;164;6865
1;1;165;15426
1;1;166;1824
1;1;167;1663
1;1;168;4751
1;1;169;4977
1;1;170;33024
1;1;171;8030
1;1;172;5856
1;1;173;4773
1;1;174;6316
1;1;175;5204
1;1;176;4985
1;1;177;5141
1;1;178;28315
1;1;179;16580
1;1;180;20690
1;1;181;7941
1;1;182;7161
1;1;183;2184
1;1;184;3292
1;1;185;4935
1;1;186;2682
1;1;187;6315
1;1;188;26241
1;1;189;2627
1;1;190;34458
1;1;191;6587
1;1;192;2091
1;1;193;33532
1;1;194;8418
1;1;195;4800
1;1;196;5232
1;1;197;27327
1;1;198;4631
1;1;199;0
2;1;1;6168
2;1;2;5053
2;1;3;30872
2;1;4;32538
2;1;5;908
2;1;6;907
2;1;7;27189
2;1;8;7373
2;1;9;7372
